epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,10211.4,1.14976,0.75742,1.12066,0.55071,0.28569,0.28998,0.13516,1.965,1.77429,1.49388,0.005182,0.005182,0.005182
148,10279,1.15569,0.7586,1.11452,0.28118,0.2591,0.23849,0.10748,2.07135,2.033,1.56799,0.005149,0.005149,0.005149
149,10346.4,1.15691,0.75752,1.12877,0.51293,0.24483,0.25658,0.11774,1.97142,1.7544,1.52738,0.005116,0.005116,0.005116
150,10413.9,1.14612,0.73921,1.09661,0.55278,0.33023,0.33013,0.15512,2.00433,1.66623,1.51623,0.005083,0.005083,0.005083
151,10481.3,1.15244,0.75143,1.11354,0.60304,0.26814,0.29901,0.14519,1.94188,1.62363,1.47673,0.00505,0.00505,0.00505
152,10548.9,1.13522,0.73792,1.11353,0.54227,0.28674,0.29234,0.12838,2.08131,1.72669,1.53396,0.005017,0.005017,0.005017
153,10616.3,1.14013,0.75641,1.12162,0.55532,0.31077,0.30262,0.13347,2.0311,1.62263,1.55165,0.004984,0.004984,0.004984
154,10683.7,1.13893,0.74634,1.11034,0.53329,0.30067,0.29252,0.13417,2.04357,1.68627,1.55647,0.004951,0.004951,0.004951
155,10751.2,1.13885,0.74021,1.10769,0.58828,0.29264,0.29435,0.13397,1.98003,1.90463,1.53672,0.004918,0.004918,0.004918
156,10818.7,1.12425,0.73395,1.09874,0.57039,0.33631,0.34436,0.16543,1.89825,1.59711,1.48728,0.004885,0.004885,0.004885
157,10886.3,1.11831,0.72739,1.10432,0.48255,0.24803,0.26817,0.12355,1.99621,1.85336,1.54353,0.004852,0.004852,0.004852
158,10954,1.09851,0.71404,1.09316,0.49261,0.27398,0.27718,0.12437,2.05951,1.78664,1.57366,0.004819,0.004819,0.004819
159,11022.1,1.13119,0.74304,1.10403,0.57066,0.3016,0.3175,0.1452,2.06986,1.73873,1.56474,0.004786,0.004786,0.004786
160,11090,1.12627,0.74468,1.09496,0.36999,0.35488,0.32331,0.15182,2.01868,1.66256,1.51196,0.004753,0.004753,0.004753
161,11157.6,1.08363,0.71001,1.0797,0.53987,0.29939,0.29683,0.13745,1.98421,1.64517,1.50777,0.00472,0.00472,0.00472
162,11225.9,1.13784,0.7375,1.09897,0.5192,0.29208,0.28421,0.1363,2.02282,1.75582,1.51506,0.004687,0.004687,0.004687
163,11294,1.10708,0.72507,1.10219,0.56351,0.26835,0.28932,0.13366,1.97698,1.75573,1.51658,0.004654,0.004654,0.004654
164,11361.7,1.10983,0.73148,1.09326,0.56892,0.28348,0.30356,0.13861,2.01541,1.77515,1.52245,0.004621,0.004621,0.004621
165,11429.1,1.08095,0.71068,1.07991,0.55945,0.27124,0.28668,0.13119,1.98364,1.62328,1.5436,0.004588,0.004588,0.004588
166,11496.6,1.09621,0.70696,1.0904,0.52634,0.29195,0.2898,0.13512,1.98897,1.65212,1.54447,0.004555,0.004555,0.004555
167,11564,1.1073,0.72045,1.09215,0.37912,0.29952,0.28515,0.12803,2.06339,1.84546,1.5381,0.004522,0.004522,0.004522
168,11631.7,1.11322,0.72787,1.09706,0.36028,0.29662,0.27659,0.13054,1.96844,1.83354,1.45797,0.004489,0.004489,0.004489
169,11699.2,1.09387,0.7087,1.08824,0.55425,0.32082,0.32131,0.15214,1.92949,1.62756,1.44581,0.004456,0.004456,0.004456
170,11766.7,1.11214,0.72649,1.08835,0.56953,0.28596,0.29515,0.14011,1.97459,1.63547,1.50456,0.004423,0.004423,0.004423
171,11834.6,1.07867,0.69593,1.07747,0.5908,0.26656,0.2912,0.13102,2.00085,2.23161,1.54442,0.00439,0.00439,0.00439
172,11902.1,1.07603,0.7102,1.0794,0.54795,0.30118,0.29025,0.13354,2.01207,1.70555,1.54325,0.004357,0.004357,0.004357
173,11969.8,1.1008,0.70306,1.0876,0.5287,0.28679,0.28569,0.13703,1.99243,1.64432,1.49294,0.004324,0.004324,0.004324
174,12037.3,1.08437,0.70087,1.082,0.51342,0.29056,0.29423,0.13904,1.94786,1.64052,1.47284,0.004291,0.004291,0.004291
175,12104.8,1.08327,0.70708,1.08711,0.5654,0.28881,0.29727,0.14093,1.99739,1.76687,1.48527,0.004258,0.004258,0.004258
176,12172.3,1.0816,0.70419,1.08545,0.54063,0.27959,0.29142,0.13242,1.99114,1.69596,1.48891,0.004225,0.004225,0.004225
177,12239.8,1.06681,0.69342,1.07548,0.51685,0.27597,0.2721,0.1278,1.99196,1.72632,1.52426,0.004192,0.004192,0.004192
178,12307.2,1.081,0.6989,1.06584,0.51993,0.32023,0.30166,0.14167,1.946,1.6702,1.44985,0.004159,0.004159,0.004159
179,12374.6,1.06231,0.70146,1.07377,0.48942,0.25389,0.25117,0.11811,2.06407,1.69512,1.56427,0.004126,0.004126,0.004126
