epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,8407.25,1.17471,0.74818,1.1052,0.4053,0.36075,0.34341,0.1599,1.86986,1.59441,1.48918,0.005875,0.005875,0.005875
127,8474.17,1.17526,0.77699,1.12989,0.40036,0.31566,0.30727,0.14083,1.96708,1.67406,1.53325,0.005842,0.005842,0.005842
128,8540.97,1.16202,0.75737,1.13486,0.35134,0.29904,0.27187,0.13549,1.9137,1.80394,1.50151,0.005809,0.005809,0.005809
129,8607.35,1.18241,0.76023,1.12408,0.353,0.28548,0.28679,0.13956,1.89556,1.72885,1.47871,0.005776,0.005776,0.005776
130,8673.91,1.17501,0.74838,1.11901,0.34562,0.30887,0.28392,0.13211,1.91286,1.67478,1.49638,0.005743,0.005743,0.005743
131,8741.68,1.18185,0.76289,1.11909,0.37124,0.28177,0.26847,0.12411,2.0541,1.76841,1.57407,0.00571,0.00571,0.00571
132,8809.79,1.18812,0.76552,1.12562,0.30047,0.26193,0.21507,0.10124,2.05877,2.13523,1.63729,0.005677,0.005677,0.005677
133,8880.38,1.14562,0.75954,1.10215,0.41206,0.31485,0.3191,0.15635,1.81661,1.57994,1.41871,0.005644,0.005644,0.005644
134,8948.46,1.18894,0.77681,1.1215,0.36407,0.32107,0.2997,0.1377,1.98324,1.76621,1.51877,0.005611,0.005611,0.005611
135,9014.95,1.17245,0.75611,1.11253,0.39979,0.3187,0.31158,0.1507,1.9203,1.63406,1.47466,0.005578,0.005578,0.005578
136,9081.59,1.13769,0.73662,1.10952,0.41305,0.30143,0.29116,0.12934,1.9928,1.58593,1.53311,0.005545,0.005545,0.005545
137,9148.26,1.16613,0.74584,1.11397,0.374,0.28369,0.25843,0.12216,1.96011,1.8154,1.5649,0.005512,0.005512,0.005512
138,9214.92,1.15829,0.74812,1.11775,0.3459,0.25757,0.2542,0.11788,1.999,1.7309,1.48398,0.005479,0.005479,0.005479
139,9282.33,1.15246,0.75167,1.11464,0.40003,0.32364,0.31872,0.15425,1.89233,1.54718,1.43114,0.005446,0.005446,0.005446
140,9350.51,1.14275,0.71983,1.10698,0.38537,0.25925,0.27093,0.13051,1.8948,1.63943,1.47627,0.005413,0.005413,0.005413
141,9417.58,1.14448,0.73457,1.09956,0.35776,0.29716,0.28348,0.13898,1.91052,1.73918,1.46864,0.00538,0.00538,0.00538
142,9485.06,1.12269,0.72953,1.10037,0.3743,0.2927,0.29857,0.14797,1.86549,1.69651,1.47983,0.005347,0.005347,0.005347
143,9551.6,1.13707,0.72845,1.10645,0.39717,0.28201,0.28422,0.13771,1.94623,1.60375,1.48502,0.005314,0.005314,0.005314
144,9618.9,1.14485,0.738,1.09849,0.35605,0.27856,0.25997,0.1192,2.00986,1.81969,1.53031,0.005281,0.005281,0.005281
145,9686.44,1.11766,0.71512,1.09321,0.39012,0.2774,0.27869,0.1293,1.96747,1.62511,1.48438,0.005248,0.005248,0.005248
146,9753.45,1.12417,0.7215,1.08723,0.41368,0.2854,0.29501,0.14354,1.8887,1.64537,1.48314,0.005215,0.005215,0.005215
147,9820.26,1.10507,0.72313,1.09524,0.38631,0.28083,0.28819,0.1438,1.93911,1.65093,1.46151,0.005182,0.005182,0.005182
148,9887.14,1.11987,0.72108,1.09714,0.35338,0.31522,0.28894,0.13419,1.9734,1.6627,1.50809,0.005149,0.005149,0.005149
149,9953.69,1.12722,0.72552,1.11095,0.41338,0.32746,0.29659,0.14201,1.89763,1.58904,1.48506,0.005116,0.005116,0.005116
150,10020.1,1.13418,0.7161,1.09245,0.27216,0.28118,0.244,0.11636,2.03179,1.71977,1.53284,0.005083,0.005083,0.005083
151,10086.5,1.12702,0.7216,1.09874,0.40742,0.29166,0.29227,0.14715,1.87576,1.5979,1.41881,0.00505,0.00505,0.00505
152,10153.2,1.10159,0.70262,1.09434,0.35332,0.29519,0.27451,0.12812,1.9495,1.66959,1.50115,0.005017,0.005017,0.005017
153,10219.7,1.10238,0.72034,1.09716,0.31841,0.27181,0.26639,0.13251,1.92325,1.73965,1.48378,0.004984,0.004984,0.004984
154,10286.2,1.10077,0.71321,1.08543,0.39826,0.28841,0.28478,0.12794,1.99895,1.67387,1.52597,0.004951,0.004951,0.004951
155,10352.8,1.09168,0.7046,1.08376,0.36589,0.3136,0.28534,0.13415,1.92097,1.72739,1.46004,0.004918,0.004918,0.004918
