epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,1629.7,1.04966,0.64998,0.94567,0.85802,0.79254,0.83128,0.45518,1.2822,0.65422,1.03099,0.003763,0.003763,0.003763
191,1638.26,1.03685,0.6492,0.94655,0.85967,0.78669,0.82469,0.45125,1.31739,0.66536,1.04812,0.00373,0.00373,0.00373
192,1646.82,1.05448,0.65458,0.9519,0.84617,0.79951,0.82425,0.44832,1.32373,0.64777,1.05387,0.003697,0.003697,0.003697
193,1655.39,1.04016,0.66405,0.94082,0.85338,0.79123,0.82451,0.45094,1.30924,0.66978,1.03999,0.003664,0.003664,0.003664
194,1663.95,1.0559,0.67186,0.95301,0.86254,0.78577,0.83327,0.45113,1.30597,0.67256,1.03388,0.003631,0.003631,0.003631
195,1672.51,1.05569,0.67218,0.94782,0.83965,0.78473,0.80091,0.43171,1.33989,0.66133,1.05984,0.003598,0.003598,0.003598
196,1681.08,1.02771,0.65002,0.94365,0.83905,0.77548,0.80121,0.4297,1.34861,0.67087,1.07028,0.003565,0.003565,0.003565
197,1689.65,1.02577,0.65304,0.94127,0.88174,0.77084,0.81698,0.45095,1.30234,0.66555,1.05034,0.003532,0.003532,0.003532
198,1698.19,1.03617,0.64419,0.94637,0.85298,0.80061,0.81758,0.45489,1.30404,0.64747,1.04726,0.003499,0.003499,0.003499
199,1706.73,1.04927,0.65615,0.94241,0.84416,0.78198,0.82545,0.45068,1.31579,0.68687,1.03357,0.003466,0.003466,0.003466
200,1715.28,1.02743,0.64988,0.93991,0.84851,0.80639,0.82615,0.4558,1.30184,0.65051,1.03688,0.003433,0.003433,0.003433
201,1723.84,1.01161,0.64686,0.9412,0.80871,0.83062,0.82405,0.46697,1.28711,0.65291,1.02529,0.0034,0.0034,0.0034
202,1732.4,1.03105,0.64434,0.94099,0.85177,0.79547,0.81965,0.46623,1.28502,0.64855,1.02442,0.003367,0.003367,0.003367
203,1740.94,1.02668,0.64953,0.93614,0.87538,0.76951,0.81163,0.44539,1.3291,0.66937,1.03753,0.003334,0.003334,0.003334
204,1749.53,1.03839,0.67185,0.94315,0.85335,0.78666,0.8158,0.44878,1.32461,0.66183,1.05109,0.003301,0.003301,0.003301
205,1758.08,1.0349,0.65707,0.94084,0.8191,0.79972,0.82163,0.45131,1.31147,0.6574,1.04424,0.003268,0.003268,0.003268
206,1766.64,1.01932,0.6397,0.93999,0.82753,0.79317,0.8192,0.43592,1.33359,0.6679,1.06061,0.003235,0.003235,0.003235
207,1775.23,1.02136,0.63157,0.93802,0.84987,0.80399,0.83832,0.44706,1.33398,0.66483,1.05645,0.003202,0.003202,0.003202
208,1783.8,1.00524,0.63479,0.93136,0.82777,0.78932,0.82634,0.44017,1.30997,0.66031,1.04495,0.003169,0.003169,0.003169
209,1792.36,1.01003,0.6389,0.93422,0.86507,0.79994,0.8287,0.45403,1.28448,0.65119,1.03448,0.003136,0.003136,0.003136
210,1800.93,1.03035,0.64708,0.94648,0.83123,0.80097,0.82896,0.4537,1.28608,0.64912,1.03131,0.003103,0.003103,0.003103
211,1809.48,1.01556,0.62864,0.93334,0.82965,0.78509,0.80972,0.43853,1.33056,0.65228,1.06432,0.00307,0.00307,0.00307
212,1818.06,1.01986,0.64773,0.93696,0.85211,0.80814,0.82982,0.44981,1.30795,0.64432,1.05656,0.003037,0.003037,0.003037
213,1826.64,1.01624,0.63085,0.93732,0.81266,0.82446,0.8318,0.44401,1.30959,0.66383,1.04344,0.003004,0.003004,0.003004
214,1835.22,1.00513,0.64817,0.92843,0.84853,0.80434,0.83084,0.45328,1.31381,0.65919,1.04267,0.002971,0.002971,0.002971
215,1843.79,0.98618,0.61422,0.93274,0.8118,0.81811,0.83226,0.45069,1.30951,0.66207,1.04478,0.002938,0.002938,0.002938
216,1852.36,1.00119,0.62267,0.93363,0.83494,0.76324,0.80128,0.42506,1.35096,0.65213,1.06764,0.002905,0.002905,0.002905
217,1860.92,0.99868,0.62891,0.92863,0.86971,0.78548,0.82892,0.45204,1.32047,0.63429,1.05827,0.002872,0.002872,0.002872
218,1869.5,0.9922,0.61777,0.92795,0.8462,0.77763,0.81784,0.45136,1.30786,0.64206,1.05322,0.002839,0.002839,0.002839
219,1878.07,0.99069,0.6217,0.93035,0.84841,0.80458,0.83116,0.45751,1.30486,0.65464,1.04047,0.002806,0.002806,0.002806
220,1886.61,0.98307,0.61563,0.93502,0.86388,0.79488,0.82935,0.45896,1.29113,0.64297,1.03703,0.002773,0.002773,0.002773
221,1895.19,0.99535,0.61335,0.9333,0.84296,0.82107,0.83244,0.45954,1.29379,0.64311,1.03771,0.00274,0.00274,0.00274
222,1903.74,0.98645,0.6271,0.92815,0.85543,0.78429,0.80834,0.43885,1.3277,0.64253,1.06288,0.002707,0.002707,0.002707
223,1912.29,1.01237,0.62198,0.93352,0.87198,0.80539,0.82417,0.44965,1.32476,0.64825,1.05672,0.002674,0.002674,0.002674
224,1920.87,0.98636,0.61912,0.93225,0.84043,0.8036,0.81844,0.45528,1.3269,0.63288,1.07029,0.002641,0.002641,0.002641
225,1929.41,0.99213,0.61732,0.93218,0.85508,0.80083,0.82375,0.45534,1.32185,0.62858,1.07019,0.002608,0.002608,0.002608
226,1937.92,0.99982,0.61501,0.94217,0.87059,0.79258,0.81477,0.45505,1.31568,0.63294,1.06108,0.002575,0.002575,0.002575
227,1946.44,0.98219,0.6126,0.92755,0.85774,0.79859,0.81718,0.44916,1.32139,0.65004,1.0512,0.002542,0.002542,0.002542
228,1955.05,0.9874,0.61341,0.92727,0.84877,0.80347,0.81706,0.45482,1.31468,0.63119,1.05841,0.002509,0.002509,0.002509
229,1963.61,0.96736,0.60082,0.92151,0.81914,0.79382,0.79836,0.43917,1.32245,0.64901,1.06468,0.002476,0.002476,0.002476
