epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,5716.9,1.12015,0.70545,1.10446,0.65596,0.21432,0.20915,0.1091,2.05056,1.98636,1.48331,0.005314,0.005314,0.005314
144,5756.75,1.14411,0.72797,1.09766,0.83136,0.21028,0.22134,0.11748,1.93725,1.90578,1.4218,0.005281,0.005281,0.005281
145,5796.69,1.08768,0.69035,1.08351,0.81872,0.22537,0.22226,0.11936,1.98003,1.91684,1.43574,0.005248,0.005248,0.005248
146,5836.62,1.10503,0.70742,1.08111,0.69187,0.23876,0.22664,0.12438,1.9165,1.95652,1.40639,0.005215,0.005215,0.005215
147,5876.81,1.09521,0.70336,1.09592,0.69496,0.23805,0.22836,0.11822,1.90896,1.92063,1.39833,0.005182,0.005182,0.005182
148,5916.72,1.10642,0.69599,1.09345,0.54509,0.20126,0.19242,0.09986,2.11839,2.12273,1.53436,0.005149,0.005149,0.005149
149,5956.59,1.11109,0.6986,1.10649,0.80763,0.22434,0.22186,0.11965,1.98592,1.97653,1.45549,0.005116,0.005116,0.005116
150,5996.67,1.12154,0.692,1.08721,0.50877,0.2211,0.2102,0.11331,2.01882,1.99773,1.45961,0.005083,0.005083,0.005083
151,6036.56,1.09264,0.69845,1.0889,0.72262,0.21698,0.21167,0.11737,1.92117,1.8937,1.42149,0.00505,0.00505,0.00505
152,6076.44,1.09376,0.68818,1.09118,0.40035,0.23218,0.2071,0.10763,2.04739,1.97639,1.46533,0.005017,0.005017,0.005017
153,6116.24,1.09531,0.70365,1.09532,0.4956,0.2057,0.19561,0.10542,2.03295,2.03418,1.53562,0.004984,0.004984,0.004984
154,6156.19,1.09799,0.69503,1.08466,0.57261,0.24563,0.22707,0.12151,1.94515,1.85623,1.44987,0.004951,0.004951,0.004951
155,6196.04,1.08503,0.68944,1.07965,0.45487,0.24016,0.23346,0.12774,1.8941,1.83463,1.40696,0.004918,0.004918,0.004918
156,6236.11,1.08977,0.69278,1.08436,0.72202,0.22508,0.22384,0.12357,1.90632,1.84174,1.39394,0.004885,0.004885,0.004885
157,6276.12,1.08228,0.67652,1.08176,0.74102,0.24647,0.22135,0.12195,1.89752,1.84516,1.4127,0.004852,0.004852,0.004852
158,6316.17,1.05881,0.67395,1.07241,0.77439,0.24523,0.22374,0.1214,1.88302,1.87248,1.40263,0.004819,0.004819,0.004819
159,6356.11,1.08881,0.69688,1.07966,0.82576,0.21585,0.21993,0.12174,1.90017,1.95178,1.41005,0.004786,0.004786,0.004786
160,6396.06,1.0869,0.69639,1.07656,0.5336,0.21607,0.21747,0.11698,1.9867,1.90064,1.44825,0.004753,0.004753,0.004753
161,6436.17,1.04194,0.66934,1.06233,0.77511,0.22938,0.22483,0.1245,1.93409,1.89347,1.43391,0.00472,0.00472,0.00472
162,6476.27,1.0974,0.69964,1.08675,0.80848,0.22752,0.22744,0.12509,1.92313,1.93867,1.41347,0.004687,0.004687,0.004687
163,6516.3,1.07539,0.68563,1.0836,0.7935,0.19712,0.21379,0.11622,1.94317,1.91266,1.41862,0.004654,0.004654,0.004654
164,6556.18,1.05149,0.6698,1.06329,0.79291,0.21085,0.20703,0.11289,1.95985,1.89078,1.42039,0.004621,0.004621,0.004621
165,6595.91,1.04182,0.66344,1.0618,0.6627,0.22665,0.22094,0.11875,1.94161,1.87203,1.42615,0.004588,0.004588,0.004588
166,6636.06,1.04542,0.66077,1.06831,0.50009,0.26367,0.23521,0.12619,1.88682,1.83043,1.40105,0.004555,0.004555,0.004555
167,6676.12,1.07722,0.6836,1.07837,0.68532,0.24609,0.23221,0.12419,1.93113,1.79897,1.40952,0.004522,0.004522,0.004522
168,6716.03,1.07037,0.67564,1.07228,0.65679,0.24344,0.22916,0.12292,1.8905,1.86582,1.39392,0.004489,0.004489,0.004489
169,6756.1,1.06804,0.66254,1.07514,0.71523,0.24747,0.23449,0.12881,1.90849,1.77279,1.39044,0.004456,0.004456,0.004456
170,6796.12,1.06774,0.66842,1.06526,0.66344,0.22466,0.21966,0.11834,1.90099,1.83136,1.38571,0.004423,0.004423,0.004423
171,6836.13,1.05147,0.65415,1.06224,0.72362,0.24089,0.22542,0.11946,1.90044,1.77835,1.40534,0.00439,0.00439,0.00439
172,6876.01,1.03826,0.66795,1.06136,0.65131,0.22761,0.21611,0.1156,1.94102,1.97113,1.42965,0.004357,0.004357,0.004357
173,6915.99,1.05892,0.65921,1.06342,0.61082,0.22584,0.21443,0.11601,1.9654,1.92104,1.44148,0.004324,0.004324,0.004324
174,6955.88,1.05466,0.65669,1.07,0.60497,0.24505,0.23656,0.12449,1.89515,1.76216,1.40382,0.004291,0.004291,0.004291
